experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer
exp_a,exp_a__constant_repetition_data,constant_repetition_data,no_think,degenerate,constant_repetition,full_output,6,10,False,1024,1024,True,5.495384216308594,,ok,,,,
exp_a,exp_a__constant_repetition_data,constant_repetition_data,no_think,degenerate,constant_repetition,full_output,13,10,False,1024,1024,True,7.592316627502441,,ok,,,,
exp_a,exp_a__constant_repetition_data,constant_repetition_data,no_think,degenerate,constant_repetition,full_output,20,10,False,1024,1024,True,8.50182819366455,,ok,,,,
exp_a,exp_a__constant_repetition_zero,constant_repetition_zero,no_think,degenerate,constant_repetition,full_output,6,10,False,1024,1024,True,4.207302093505859,,ok,,,,
exp_a,exp_a__constant_repetition_zero,constant_repetition_zero,no_think,degenerate,constant_repetition,full_output,13,10,False,1024,1024,True,6.923735618591309,,ok,,,,
exp_a,exp_a__constant_repetition_zero,constant_repetition_zero,no_think,degenerate,constant_repetition,full_output,20,10,False,1024,1024,True,5.929617881774902,,ok,,,,
exp_a,exp_a__constant_repetition_token,constant_repetition_token,no_think,degenerate,constant_repetition,full_output,6,10,False,1024,1024,True,4.910504341125488,,ok,,,,
exp_a,exp_a__constant_repetition_token,constant_repetition_token,no_think,degenerate,constant_repetition,full_output,13,10,False,1024,1024,True,6.835644721984863,,ok,,,,
exp_a,exp_a__constant_repetition_token,constant_repetition_token,no_think,degenerate,constant_repetition,full_output,20,10,False,1024,1024,True,6.399086952209473,,ok,,,,
exp_a,exp_a__constant_repetition_apple,constant_repetition_apple,no_think,degenerate,constant_repetition,full_output,6,10,False,1024,1024,True,4.336022853851318,,ok,,,,
exp_a,exp_a__constant_repetition_apple,constant_repetition_apple,no_think,degenerate,constant_repetition,full_output,13,10,False,1024,1024,True,8.106180191040039,,ok,,,,
exp_a,exp_a__constant_repetition_apple,constant_repetition_apple,no_think,degenerate,constant_repetition,full_output,20,10,False,1024,1024,True,7.47859001159668,,ok,,,,
exp_a,exp_a__constant_repetition_null,constant_repetition_null,no_think,degenerate,constant_repetition,full_output,6,10,False,40,40,True,17.011127471923828,,ok,,,,
exp_a,exp_a__constant_repetition_null,constant_repetition_null,no_think,degenerate,constant_repetition,full_output,13,10,False,40,40,True,9.03187084197998,,ok,,,,
exp_a,exp_a__constant_repetition_null,constant_repetition_null,no_think,degenerate,constant_repetition,full_output,20,10,False,40,40,True,7.315110683441162,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,45,45,True,10.721861839294434,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,45,45,True,7.4764838218688965,,ok,,,,
exp_a,exp_a__short_cycle_repetition_01,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,45,45,True,3.9620347023010254,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,1024,1024,True,5.770389556884766,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,1024,1024,True,5.404013633728027,,ok,,,,
exp_a,exp_a__short_cycle_repetition_02,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,1024,1024,True,6.741900444030762,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,1024,1024,True,4.746721267700195,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,1024,1024,True,5.965295314788818,,ok,,,,
exp_a,exp_a__short_cycle_repetition_03,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,1024,1024,True,8.364007949829102,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,1024,1024,True,5.784148216247559,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,1024,1024,True,6.833587646484375,,ok,,,,
exp_a,exp_a__short_cycle_repetition_04,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,1024,1024,True,8.33208179473877,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,6,10,False,53,53,True,7.481569290161133,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,13,10,False,53,53,True,8.480927467346191,,ok,,,,
exp_a,exp_a__short_cycle_repetition_05,short_cycle_repetition_05,no_think,degenerate,short_cycle_repetition,full_output,20,10,False,53,53,True,4.193634033203125,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,6,10,False,134,134,True,2.6066782474517822,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,13,10,False,134,134,True,3.04451847076416,,ok,,,,
exp_a,exp_a__templatic_repetition_01,templatic_repetition_01,no_think,degenerate,templatic_repetition,full_output,20,10,False,134,134,True,17.586084365844727,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,6,10,False,134,134,True,2.6711270809173584,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,13,10,False,134,134,True,3.0654633045196533,,ok,,,,
exp_a,exp_a__templatic_repetition_02,templatic_repetition_02,no_think,degenerate,templatic_repetition,full_output,20,10,False,134,134,True,20.812679290771484,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,6,10,False,134,134,True,2.3344638347625732,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,13,10,False,134,134,True,3.1543045043945312,,ok,,,,
exp_a,exp_a__templatic_repetition_03,templatic_repetition_03,no_think,degenerate,templatic_repetition,full_output,20,10,False,134,134,True,23.190832138061523,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,6,10,False,134,134,True,2.2447073459625244,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,13,10,False,134,134,True,3.218653917312622,,ok,,,,
exp_a,exp_a__templatic_repetition_04,templatic_repetition_04,no_think,degenerate,templatic_repetition,full_output,20,10,False,134,134,True,33.311607360839844,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,6,10,False,148,148,True,2.206261396408081,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,13,10,False,148,148,True,3.609421491622925,,ok,,,,
exp_a,exp_a__templatic_repetition_05,templatic_repetition_05,no_think,degenerate,templatic_repetition,full_output,20,10,False,148,148,True,5.762452125549316,,ok,,,,
